Nonparametric Markovian Learning of Triggering Kernels for Mutually Exciting and Mutually Inhibiting Multivariate Hawkes Processes.,2014,ECML/PKDD (2)
On Decision Boundaries of Naïve Bayes in Continuous Domains.,2003,PKDD
Towards Association Rules with Hidden Variables.,2006,PKDD
Nomograms for Visualization of Naive Bayesian Classifier.,2004,PKDD
Multi-label Lazy Associative Classification.,2007,PKDD
Classification of Dementia Types from Cognitive Profiles Data.,2006,PKDD
Direct Learning of Sparse Changes in Markov Networks by Density Ratio Estimation.,2013,ECML/PKDD (2)
Association Mining in Large Databases: A Re-examination of Its Measures.,2007,PKDD
Ancestor Relations in the Presence of Unobserved Variables.,2011,ECML/PKDD (2)
Cost-Aware Early Classification of Time Series.,2016,ECML/PKDD (1)
Bagging and Boosting with Dynamic Integration of Classifiers.,2000,PKDD
ViperCharts: Visual Performance Evaluation Platform.,2013,ECML/PKDD (3)
Distribution Rules with Numeric Attributes of Interest.,2006,PKDD
Scalable Density-Based Distributed Clustering.,2004,PKDD
Fast and Scalable Algorithms for Semi-supervised Link Prediction on Static and Dynamic Graphs.,2010,ECML/PKDD (3)
Building Ensembles of Adaptive Nested Dichotomies with Random-Pair Selection.,2016,ECML/PKDD (2)
Learning Graph-Based Representations for Continuous Reinforcement Learning Domains.,2013,ECML/PKDD (1)
Rule-Based Active Sampling for Learning to Rank.,2011,ECML/PKDD (3)
Matrix Factorization as Search.,2012,ECML/PKDD (2)
The TwoKey Plot for Multiple Association Rules Control.,2001,PKDD
Relative Comparison Kernel Learning with Auxiliary Kernels.,2014,ECML/PKDD (1)
A New Scheme on Privacy Preserving Association Rule Mining.,2004,PKDD
Finding Community Topics and Membership in Graphs.,2015,ECML/PKDD (2)
Persistent Roles in Online Social Networks.,2016,ECML/PKDD (2)
Decomposition Algorithms for Training Large-Scale Semiparametric Support Vector Machines.,2009,ECML/PKDD (2)
Sampling Strategies for Targeting Rare Groups from a Bank Customer Database.,2000,PKDD
The MASH Project.,2011,ECML/PKDD (3)
Gaussian Logic for Predictive Classification.,2011,ECML/PKDD (2)
Named Entity Recognition from Scratch on Social Media.,2015,MUSE@PKDD/ECML
Polyp Detection in Endoscopic Video Using SVMs.,2007,PKDD
Schema Mining: Finding Structural Regularity among Semistructured Data.,2000,PKDD
X-SDR: An Extensible Experimentation Suite for Dimensionality Reduction.,2010,ECML/PKDD (3)
Knowledge Discovery Using Least Squares Support Vector Machine Classifiers: A Direct Marketing Case.,2000,PKDD
S&P360: Multidimensional Perspective on Companies from Online Data Sources.,2015,ECML/PKDD (3)
Finding Critical Nodes for Inhibiting Diffusion of Complex Contagions in Social Networks.,2010,ECML/PKDD (2)
Meta-QSAR: Learning How to Learn QSARs.,2015,MetaSel@PKDD/ECML
Augmented Leverage Score Sampling with Bounds.,2016,ECML/PKDD (2)
Taming Large Rule Models in Rough Set Approaches.,1999,PKDD
OPTICS-OF: Identifying Local Outliers.,1999,PKDD
Structured Apprenticeship Learning.,2012,ECML/PKDD (2)
Evaluation Measures for Multi-class Subgroup Discovery.,2009,ECML/PKDD (1)
Prediction of Happy Endings in German Novels.,2016,DMNLP@PKDD/ECML
Improved Naive Bayes for Extremely Skewed Misclassification Costs.,2005,PKDD
On the Null Distribution of the Precision and Recall Curve.,2014,ECML/PKDD (2)
Knowledge Discovery in Medical Multi-databases: A Rough Set Approach.,1999,PKDD
Extraction of Experts' Decision Process from Clinical Databases Using Rough Set Model.,1997,PKDD
Improving Locality Sensitive Hashing Based Similarity Search and Estimation for Kernels.,2016,ECML/PKDD (2)
The Potential Benefits of Data Set Filtering and Learning Algorithm Hyperparameter Optimization.,2015,MetaSel@PKDD/ECML
Clustering Vessel Trajectories with Alignment Kernels under Trajectory Compression.,2010,ECML/PKDD (1)
A Declarative Framework for Constrained Clustering.,2013,ECML/PKDD (3)
BDUOL: Double Updating Online Learning on a Fixed Budget.,2012,ECML/PKDD (1)
Propositionalisation and Aggregates.,2001,PKDD
Heuristic Measures of Interestingness.,1999,PKDD
Swap Randomization of Bases of Sequences for Mining Satellite Image Times Series.,2015,ECML/PKDD (2)
Rough Set Theory and Rule Induction Techniques for Discovery of Attribute Dependencies in Medical Information Systems.,1997,PKDD
Enhancing Traffic Congestion Estimation with Social Media by Coupled Hidden Markov Model.,2016,ECML/PKDD (2)
A User-Driven Process for Mining Association Rules.,2000,PKDD
Similarity-Driven Sampling for Data Mining.,1998,PKDD
Smoothing Categorical Data.,2012,ECML/PKDD (1)
Clustering Distributed Homogeneous Datasets.,2000,PKDD
Generalized Entropy and Projection Clustering of Categorical Data.,2000,PKDD
A Robust Ranking Methodology Based on Diverse Calibration of AdaBoost.,2011,ECML/PKDD (1)
A Comparison of Two Approaches to Classify with Guaranteed Performance.,2007,PKDD
When is Undersampling Effective in Unbalanced Classification Tasks?,2015,ECML/PKDD (1)
Specifying Mining Algorithms with Iterative User-Defined Aggregates: A Case Study.,2001,PKDD
A Lossless Data Reduction for Mining Constrained Patterns in n-ary Relations.,2014,ECML/PKDD (2)
TwitterCracy: Exploratory Monitoring of Twitter Streams for the 2016 U.S. Presidential Election Cycle.,2016,ECML/PKDD (3)
Embedding Monte Carlo Search of Features in Tree-Based Ensemble Methods.,2012,ECML/PKDD (1)
Adaptive Two-View Online Learning for Math Topic Classification.,2012,ECML/PKDD (1)
Temporal PageRank.,2016,ECML/PKDD (2)
A Weighting Scheme for Tag Recommendation in Social Bookmarking Systems.,2009,DC@PKDD/ECML
"Clustering Large, Multi-level Data Sets: An Apporach Based on Kohonen Self Organizing Maps.",2000,PKDD
Fast Near Neighbor Search in High-Dimensional Binary Data.,2012,ECML/PKDD (1)
Taking Causality Seriously: Propensity Score Methodology Applied to Estimate the Effects of Marketing Interventions.,2003,PKDD
Catenary Support Vector Machines.,2008,ECML/PKDD (1)
SemanticTalk: Software for Visualizing Brainstorming Sessions and Thematic Concept Trails on Document Collections.,2004,PKDD
A Knowledge-Based Digital Dashboard for Higher Learning Institutions.,2008,ECML/PKDD (2)
Classification of Web Documents Using a Graph-Based Model and Structural Patterns.,2007,PKDD
Improving the Discovery of Association Rules with Intensity of Implication.,1998,PKDD
Discovering Interpretable Muscle Activation Patterns with the Temporal Data Mining Method.,2004,PKDD
A Metric for Selection of the Most Promising Rules.,1998,PKDD
Finding Hierarchies of Subspace Clusters.,2006,PKDD
Visual Terrain Analysis of High-Dimensional Datasets.,2005,PKDD
Exploiting Causal Independence in Markov Logic Networks: Combining Undirected and Directed Models.,2010,ECML/PKDD (2)
RSDC'09: Tag Recommendation Using Keywords and Association Rules.,2009,DC@PKDD/ECML
A Kernel Based Method for Discovering Market Segments in Beef Meat.,2005,PKDD
Feature Selection for Value Function Approximation Using Bayesian Model Selection.,2009,ECML/PKDD (1)
A Tool for Subjective and Interactive Visual Data Exploration.,2016,ECML/PKDD (3)
Finding Spatial Clusters.,1997,PKDD
Discovering Overlapping Communities of Named Entities.,2006,PKDD
The Sensitivity of Latent Dirichlet Allocation for Information Retrieval.,2009,ECML/PKDD (2)
Pattern Teams.,2006,PKDD
Adaptive Planning for Markov Decision Processes with Uncertain Transition Models via Incremental Feature Dependency Discovery.,2012,ECML/PKDD (2)
The Bitvector Machine: A Fast and Robust Machine Learning Algorithm for Non-linear Problems.,2012,ECML/PKDD (1)
From Plagiarism Detection to Bible Analysis: The Potential of Machine Learning for Grammar-Based Text Analysis.,2016,ECML/PKDD (3)
Pitfalls in Benchmarking Data Stream Classification and How to Avoid Them.,2013,ECML/PKDD (1)
Discovering Differences in Patients with Uveitis Through Typical Testors by Class.,2000,PKDD
Efficient AUC Optimization for Classification.,2007,PKDD
Statistically significant subgraphs for genome-wide association study.,2014,SSDM@ECML/PKDD
Interestingness Measures for Fuzzy Association Rules.,2001,PKDD
Transferring Instances for Model-Based Reinforcement Learning.,2008,ECML/PKDD (2)
Abductive Plan Recognition by Extending Bayesian Logic Programs.,2011,ECML/PKDD (2)
Learning the Parameters of Probabilistic Logic Programs from Interpretations.,2011,ECML/PKDD (1)
On Meta Levels of an Organized Society of KDD Agents.,1997,PKDD
Learning to Predict One or More Ranks in Ordinal Regression Tasks.,2008,ECML/PKDD (1)
Improving Functional Modularity in Protein-Protein Interactions Graphs Using Hub-Induced Subgraphs.,2006,PKDD
TeleComVis: Exploring Temporal Communities in Telecom Networks.,2009,ECML/PKDD (2)
Predicting Outliers.,2003,PKDD
Fast Algorithms for Mining Emerging Patterns.,2002,PKDD
Discovering Emerging Patterns in Spatial Databases: A Multi-relational Approach.,2007,PKDD
Convergence of Min-Sum-Min Message-Passing for Quadratic Optimization.,2014,ECML/PKDD (3)
Kernel Alignment Inspired Linear Discriminant Analysis.,2014,ECML/PKDD (3)
SMOTEBoost: Improving Prediction of the Minority Class in Boosting.,2003,PKDD
Graph Mining for Object Tracking in Videos.,2012,ECML/PKDD (1)
Classification of Anti-learnable Biological and Synthetic Data.,2007,PKDD
Unifying Guilt-by-Association Approaches: Theorems and Fast Algorithms.,2011,ECML/PKDD (2)
Nearest Neighbour Classification with Monotonicity Constraints.,2008,ECML/PKDD (1)
Uncovering Locally Discriminative Structure for Feature Analysis.,2016,ECML/PKDD (1)
"Fast Projections ontoℓ1, q -Norm Balls for Grouped Feature Selection.",2011,ECML/PKDD (3)
Monitoring Production Equipment in Remote Locations.,2015,ECML/PKDD (3)
Mining Spatial Co-location Patterns with Dynamic Neighborhood Constraint.,2009,ECML/PKDD (2)
Bootstrapping Information Extraction from Semi-structured Web Pages.,2008,ECML/PKDD (1)
Improving Classification with Pairwise Constraints: A Margin-Based Approach.,2008,ECML/PKDD (2)
Mining Experimental Data for Dynamical Invariants - From Cognitive Robotics to Computational Biology.,2010,ECML/PKDD (1)
Topic Models with Sparse and Group-Sparsity Inducing Priors.,2016,DMNLP@PKDD/ECML
Sentiment Classification with Supervised Sequence Embedding.,2012,ECML/PKDD (1)
Finding Dynamic Co-evolving Zones in Spatial-Temporal Time Series Data.,2016,ECML/PKDD (3)
Active Sampling for Knowledge Discovery from Biomedical Data.,2005,PKDD
InFeRno - An Intelligent Framework for Recognizing Pornographic Web Pages.,2011,ECML/PKDD (3)
Sharing RapidMiner Workflows and Experiments with OpenML.,2015,MetaSel@PKDD/ECML
A Framework for Data Mining Pattern Management.,2004,PKDD
SOREX: Subspace Outlier Ranking Exploration Toolkit.,2010,ECML/PKDD (3)
Fuzzy Clustering of Series Using Quantile Autocovariances.,2015,AALTD@PKDD/ECML
Rate-Constrained Ranking and the Rate-Weighted AUC.,2014,ECML/PKDD (2)
A Comparison Between Block CEM and Two-Way CEM Algorithms to Cluster a Contingency Table.,2005,PKDD
Composite Denoising Autoencoders.,2016,ECML/PKDD (1)
Adding Temporal Semantics to Association Rules.,1999,PKDD
Weighted Symbols-Based Edit Distance for String-Structured Image Classification.,2010,ECML/PKDD (1)
UrbanHubble: Location Prediction and Geo-Social Analytics in LBSN.,2015,ECML/PKDD (3)
Robust Distributed Training of Linear Classifiers Based on Divergence Minimization Principle.,2014,ECML/PKDD (2)
Inferring Geographic Coincidence in Ephemeral Social Networks.,2012,ECML/PKDD (2)
Community Distribution Outlier Detection in Heterogeneous Information Networks.,2013,ECML/PKDD (1)
A Correspondence Between Maximal Complete Bipartite Subgraphs and Closed Patterns.,2005,PKDD
Temporal Rule Discovery for Time-Series Satellite Images and Integration with RDB.,2001,PKDD
A Two-Level Learning Hierarchy of Concept Based Keyword Extraction for Tag Recommendations.,2009,DC@PKDD/ECML
A Theoretical Framework for Exploratory Data Mining: Recent Insights and Challenges Ahead.,2013,ECML/PKDD (3)
Learning Approximate MRFs from Large Transaction Data.,2006,PKDD
Unsupervised Trajectory Sampling.,2010,ECML/PKDD (3)
Fast Active Exploration for Link-Based Preference Learning Using Gaussian Processes.,2010,ECML/PKDD (3)
An Efficiently Computable Support Measure for Frequent Subgraph Pattern Mining.,2012,ECML/PKDD (1)
Evolutionary Dynamics of Regret Minimization.,2010,ECML/PKDD (2)
"Taxonomy Formation by Approximate Equivalence Relations, Revisited.",1999,PKDD
Fast Feature Selection Using Partial Correlation for Multi-vaslued Attributes.,2000,PKDD
Constrained Logistic Regression for Discriminative Pattern Mining.,2011,ECML/PKDD (1)
Discovering Links among Social Networks.,2012,ECML/PKDD (2)
Personality-Based User Modeling for Music Recommender Systems.,2016,ECML/PKDD (3)
U-statistics on network-structured data with kernels of degree larger than one.,2014,SSDM@ECML/PKDD
Analyzing and Escaping Local Optima in Planning as Inference for Partially Observable Domains.,2011,ECML/PKDD (2)
Structured Prediction of Sequences and Trees Using Infinite Contexts.,2015,ECML/PKDD (2)
A Scalable Constant-Memory Sampling Algorithm for Pattern Discovery in Large Databases.,2002,PKDD
Active Learning Is Planning: Nonmyopicε-Bayes-Optimal Active Learning of Gaussian Processes.,2014,ECML/PKDD (3)
Learning from Software Project Histories - Predictive Studies Based on Mining Software Repositories.,2016,ECML/PKDD (3)
Monitoring Short Term Changes of Infectious Diseases in Uganda with Gaussian Processes.,2015,AALTD@PKDD/ECML (Revised Selected Papers)
Discovering Temporal Bisociations for Linking Concepts over Time.,2011,ECML/PKDD (2)
Fast LSTD Using Stochastic Approximation: Finite Time Analysis and Application to Traffic Control.,2014,ECML/PKDD (2)
Supporting Discovery in Medicine by Association Rule Mining of Bibliographic Databases.,2000,PKDD
Multi-target Classification: Methodology and Practical Case Studies.,2016,ECML/PKDD (3)
MINI: Mining Informative Non-redundant Itemsets.,2007,PKDD
Rate-Oriented Point-Wise Confidence Bounds for ROC Curves.,2014,ECML/PKDD (2)
Using Background Knowledge as a Bias to Control the Rule Discovery Process.,2000,PKDD
Efficient Frequent Connected Subgraph Mining in Graphs of Bounded Treewidth.,2008,ECML/PKDD (1)
Permutation Testing Improves Bayesian Network Learning.,2010,ECML/PKDD (3)
Analyzing Word Frequencies in Large Text Corpora Using Inter-arrival Times and Bootstrapping.,2011,ECML/PKDD (2)
Privately Computing a Distributed k-nn Classifier.,2004,PKDD
Instance-Based Classification by Emerging Patterns.,2000,PKDD
Demand-Driven Tag Recommendation.,2010,ECML/PKDD (2)
Ballpark Learning: Estimating Labels from Rough Group Comparisons.,2016,ECML/PKDD (2)
Learning to Detect Patterns of Crime.,2013,ECML/PKDD (3)
Differentially Private Analysis of Outliers.,2015,ECML/PKDD (2)
A Bayesian Approach for Classification Rule Mining in Quantitative Databases.,2012,ECML/PKDD (2)
Semi-automatic Categorization of Videos on VideoLectures.net.,2009,ECML/PKDD (2)
A Counterexample for the Validity of Using Nuclear Norm as a Convex Surrogate of Rank.,2013,ECML/PKDD (2)
Discovering Rules in Information Trees.,1999,PKDD
Ranked Rules and Data Visualization.,1998,PKDD
Gaphyl: A Genetic Algorithms Approach to Cladistics.,2001,PKDD
Sparse Kernel-SARSA(λ) with an Eligibility Trace.,2011,ECML/PKDD (3)
Measuring Constraint-Set Utility for Partitional Clustering Algorithms.,2006,PKDD
RTG: A Recursive Realistic Graph Generator Using Random Typing.,2009,ECML/PKDD (1)
Temporally Coherent Role-Topic Models (TCRTM): Deinterlacing Overlapping Activity Patterns.,2015,ECML/PKDD (2)
Recognition of Instrument Timbres in Real Polytimbral Audio Recordings.,2010,ECML/PKDD (2)
"Multidimensional Network Analysis: Models, Analytics, Applications.",2015,MUSE@PKDD/ECML
Focused Multi-task Learning Using Gaussian Processes.,2011,ECML/PKDD (2)
Towards Discovery of Information Granules.,1999,PKDD
"Characterization of Novel HIV Drug Resistance Mutations Using Clustering, Multidimensional Scaling and SVM-Based Feature Ranking.",2005,PKDD
Site-Independent Template-Block Detection.,2007,PKDD
Graphical Model Sketch.,2016,ECML/PKDD (1)
GrammarViz 2.0: A Tool for Grammar-Based Pattern Discovery in Time Series.,2014,ECML/PKDD (3)
HIClass: Hyper-interactive Text Classification by Interactive Supervision of Document and Term Labels.,2004,PKDD
InVis: A Tool for Interactive Visual Data Analysis.,2013,ECML/PKDD (3)
Functional MRI Analysis with Sparse Models.,2013,ECML/PKDD (3)
